time_s,time_h,moisture_0_cm,moisture_0.5_cm,moisture_1_cm,moisture_1.5_cm,moisture_2_cm,maximum_moisture,maximum_radius_cm
162900.000000,45.2500000000,0.1661335983,0.1633690208,0.1544718290,0.1364580392,0.0541786518,0.1661335983,0.00000000
162960.000000,45.2666666667,0.1661056248,0.1633418497,0.1544471731,0.1364381590,0.0541756320,0.1661056248,0.00000000
163020.000000,45.2833333333,0.1660776723,0.1633146988,0.1544225354,0.1364182931,0.0541726157,0.1660776723,0.00000000
163080.000000,45.3000000000,0.1660497406,0.1632875681,0.1543979157,0.1363984413,0.0541696031,0.1660497406,0.00000000
163140.000000,45.3166666667,0.1660218297,0.1632604576,0.1543733142,0.1363786037,0.0541665940,0.1660218297,0.00000000
163200.000000,45.3333333333,0.1659939398,0.1632333672,0.1543487306,0.1363587802,0.0541635884,0.1659939398,0.00000000
163260.000000,45.3500000000,0.1659660706,0.1632062970,0.1543241651,0.1363389709,0.0541605865,0.1659660706,0.00000000
163320.000000,45.3666666667,0.1659382222,0.1631792469,0.1542996176,0.1363191757,0.0541575880,0.1659382222,0.00000000
163380.000000,45.3833333333,0.1659103946,0.1631522169,0.1542750881,0.1362993946,0.0541545932,0.1659103946,0.00000000
163440.000000,45.4000000000,0.1658825878,0.1631252069,0.1542505766,0.1362796276,0.0541516019,0.1658825878,0.00000000
163500.000000,45.4166666667,0.1658548016,0.1630982170,0.1542260830,0.1362598747,0.0541486141,0.1658548016,0.00000000
163560.000000,45.4333333333,0.1658270361,0.1630712471,0.1542016073,0.1362401358,0.0541456298,0.1658270361,0.00000000
163620.000000,45.4500000000,0.1657992913,0.1630442972,0.1541771496,0.1362204109,0.0541426491,0.1657992913,0.00000000
163680.000000,45.4666666667,0.1657715672,0.1630173673,0.1541527097,0.1362007001,0.0541396719,0.1657715672,0.00000000
163740.000000,45.4833333333,0.1657438636,0.1629904573,0.1541282876,0.1361810033,0.0541366982,0.1657438636,0.00000000
163800.000000,45.5000000000,0.1657161807,0.1629635672,0.1541038834,0.1361613205,0.0541337280,0.1657161807,0.00000000
163860.000000,45.5166666667,0.1656885183,0.1629366970,0.1540794970,0.1361416516,0.0541307614,0.1656885183,0.00000000
163920.000000,45.5333333333,0.1656608764,0.1629098467,0.1540551285,0.1361219967,0.0541277982,0.1656608764,0.00000000
163980.000000,45.5500000000,0.1656332551,0.1628830162,0.1540307776,0.1361023557,0.0541248385,0.1656332551,0.00000000
164040.000000,45.5666666667,0.1656056543,0.1628562056,0.1540064446,0.1360827287,0.0541218823,0.1656056543,0.00000000
164100.000000,45.5833333333,0.1655780739,0.1628294147,0.1539821292,0.1360631155,0.0541189296,0.1655780739,0.00000000
164160.000000,45.6000000000,0.1655505139,0.1628026437,0.1539578316,0.1360435163,0.0541159804,0.1655505139,0.00000000
164220.000000,45.6166666667,0.1655229744,0.1627758923,0.1539335517,0.1360239309,0.0541130346,0.1655229744,0.00000000
164280.000000,45.6333333333,0.1654954553,0.1627491607,0.1539092894,0.1360043594,0.0541100923,0.1654954553,0.00000000
164340.000000,45.6500000000,0.1654679565,0.1627224488,0.1538850448,0.1359848017,0.0541071535,0.1654679565,0.00000000
164400.000000,45.6666666667,0.1654404781,0.1626957566,0.1538608178,0.1359652579,0.0541042181,0.1654404781,0.00000000
164460.000000,45.6833333333,0.1654130200,0.1626690841,0.1538366084,0.1359457278,0.0541012861,0.1654130200,0.00000000
164520.000000,45.7000000000,0.1653855822,0.1626424311,0.1538124166,0.1359262116,0.0540983576,0.1653855822,0.00000000
164580.000000,45.7166666667,0.1653581646,0.1626157978,0.1537882423,0.1359067091,0.0540954326,0.1653581646,0.00000000
164640.000000,45.7333333333,0.1653307673,0.1625891841,0.1537640856,0.1358872204,0.0540925109,0.1653307673,0.00000000
164700.000000,45.7500000000,0.1653033902,0.1625625899,0.1537399464,0.1358677454,0.0540895927,0.1653033902,0.00000000
164760.000000,45.7666666667,0.1652760334,0.1625360153,0.1537158248,0.1358482842,0.0540866780,0.1652760334,0.00000000
164820.000000,45.7833333333,0.1652486966,0.1625094602,0.1536917206,0.1358288367,0.0540837666,0.1652486966,0.00000000
164880.000000,45.8000000000,0.1652213801,0.1624829246,0.1536676338,0.1358094029,0.0540808586,0.1652213801,0.00000000
164940.000000,45.8166666667,0.1651940836,0.1624564084,0.1536435645,0.1357899827,0.0540779541,0.1651940836,0.00000000
165000.000000,45.8333333333,0.1651668073,0.1624299117,0.1536195126,0.1357705762,0.0540750529,0.1651668073,0.00000000
165060.000000,45.8500000000,0.1651395510,0.1624034344,0.1535954781,0.1357511834,0.0540721551,0.1651395510,0.00000000
165120.000000,45.8666666667,0.1651123148,0.1623769765,0.1535714610,0.1357318042,0.0540692608,0.1651123148,0.00000000
165180.000000,45.8833333333,0.1650850986,0.1623505380,0.1535474612,0.1357124387,0.0540663698,0.1650850986,0.00000000
165240.000000,45.9000000000,0.1650579024,0.1623241188,0.1535234788,0.1356930867,0.0540634821,0.1650579024,0.00000000
165300.000000,45.9166666667,0.1650307262,0.1622977190,0.1534995137,0.1356737483,0.0540605979,0.1650307262,0.00000000
165360.000000,45.9333333333,0.1650035699,0.1622713385,0.1534755658,0.1356544235,0.0540577170,0.1650035699,0.00000000
165420.000000,45.9500000000,0.1649764336,0.1622449772,0.1534516353,0.1356351122,0.0540548395,0.1649764336,0.00000000
165480.000000,45.9666666667,0.1649493172,0.1622186352,0.1534277220,0.1356158145,0.0540519653,0.1649493172,0.00000000
165540.000000,45.9833333333,0.1649222207,0.1621923125,0.1534038259,0.1355965303,0.0540490945,0.1649222207,0.00000000
165600.000000,46.0000000000,0.1648951440,0.1621660089,0.1533799471,0.1355772596,0.0540462270,0.1648951440,0.00000000
165660.000000,46.0166666667,0.1648680872,0.1621397246,0.1533560854,0.1355580024,0.0540433629,0.1648680872,0.00000000
165720.000000,46.0333333333,0.1648410501,0.1621134594,0.1533322409,0.1355387587,0.0540405021,0.1648410501,0.00000000
165780.000000,46.0500000000,0.1648140329,0.1620872134,0.1533084136,0.1355195284,0.0540376446,0.1648140329,0.00000000
165840.000000,46.0666666667,0.1647870354,0.1620609865,0.1532846034,0.1355003116,0.0540347904,0.1647870354,0.00000000
165900.000000,46.0833333333,0.1647600577,0.1620347787,0.1532608103,0.1354811082,0.0540319396,0.1647600577,0.00000000
165960.000000,46.1000000000,0.1647330997,0.1620085900,0.1532370343,0.1354619183,0.0540290921,0.1647330997,0.00000000
166020.000000,46.1166666667,0.1647061614,0.1619824203,0.1532132754,0.1354427417,0.0540262479,0.1647061614,0.00000000
166080.000000,46.1333333333,0.1646792427,0.1619562696,0.1531895335,0.1354235785,0.0540234069,0.1646792427,0.00000000
166140.000000,46.1500000000,0.1646523437,0.1619301380,0.1531658086,0.1354044287,0.0540205693,0.1646523437,0.00000000
166200.000000,46.1666666667,0.1646254643,0.1619040254,0.1531421008,0.1353852922,0.0540177350,0.1646254643,0.00000000
166260.000000,46.1833333333,0.1645986046,0.1618779317,0.1531184100,0.1353661691,0.0540149039,0.1645986046,0.00000000
166320.000000,46.2000000000,0.1645717644,0.1618518570,0.1530947361,0.1353470593,0.0540120762,0.1645717644,0.00000000
166380.000000,46.2166666667,0.1645449437,0.1618258011,0.1530710792,0.1353279628,0.0540092517,0.1645449437,0.00000000
166440.000000,46.2333333333,0.1645181426,0.1617997642,0.1530474392,0.1353088796,0.0540064305,0.1645181426,0.00000000
166500.000000,46.2500000000,0.1644913610,0.1617737462,0.1530238161,0.1352898097,0.0540036125,0.1644913610,0.00000000
166560.000000,46.2666666667,0.1644645989,0.1617477470,0.1530002099,0.1352707530,0.0540007978,0.1644645989,0.00000000
166620.000000,46.2833333333,0.1644378562,0.1617217666,0.1529766206,0.1352517096,0.0539979864,0.1644378562,0.00000000
166680.000000,46.3000000000,0.1644111330,0.1616958051,0.1529530481,0.1352326794,0.0539951782,0.1644111330,0.00000000
166740.000000,46.3166666667,0.1643844292,0.1616698623,0.1529294925,0.1352136624,0.0539923732,0.1643844292,0.00000000
166800.000000,46.3333333333,0.1643577448,0.1616439383,0.1529059536,0.1351946586,0.0539895715,0.1643577448,0.00000000
166860.000000,46.3500000000,0.1643310797,0.1616180330,0.1528824316,0.1351756681,0.0539867730,0.1643310797,0.00000000
166920.000000,46.3666666667,0.1643044341,0.1615921465,0.1528589263,0.1351566906,0.0539839778,0.1643044341,0.00000000
166980.000000,46.3833333333,0.1642778077,0.1615662786,0.1528354378,0.1351377264,0.0539811858,0.1642778077,0.00000000
167040.000000,46.4000000000,0.1642512006,0.1615404295,0.1528119661,0.1351187753,0.0539783970,0.1642512006,0.00000000
167100.000000,46.4166666667,0.1642246128,0.1615145989,0.1527885110,0.1350998373,0.0539756114,0.1642246128,0.00000000
167160.000000,46.4333333333,0.1641980443,0.1614887871,0.1527650727,0.1350809124,0.0539728290,0.1641980443,0.00000000
167220.000000,46.4500000000,0.1641714950,0.1614629938,0.1527416510,0.1350620006,0.0539700498,0.1641714950,0.00000000
167280.000000,46.4666666667,0.1641449649,0.1614372191,0.1527182460,0.1350431019,0.0539672738,0.1641449649,0.00000000
167340.000000,46.4833333333,0.1641184540,0.1614114630,0.1526948576,0.1350242162,0.0539645010,0.1641184540,0.00000000
167400.000000,46.5000000000,0.1640919622,0.1613857254,0.1526714858,0.1350053436,0.0539617314,0.1640919622,0.00000000
167460.000000,46.5166666667,0.1640654896,0.1613600063,0.1526481306,0.1349864841,0.0539589650,0.1640654896,0.00000000
167520.000000,46.5333333333,0.1640390362,0.1613343058,0.1526247920,0.1349676375,0.0539562018,0.1640390362,0.00000000
167580.000000,46.5500000000,0.1640126018,0.1613086237,0.1526014700,0.1349488040,0.0539534417,0.1640126018,0.00000000
167640.000000,46.5666666667,0.1639861865,0.1612829601,0.1525781645,0.1349299834,0.0539506848,0.1639861865,0.00000000
167700.000000,46.5833333333,0.1639597902,0.1612573149,0.1525548755,0.1349111759,0.0539479311,0.1639597902,0.00000000
167760.000000,46.6000000000,0.1639334130,0.1612316881,0.1525316030,0.1348923813,0.0539451805,0.1639334130,0.00000000
167820.000000,46.6166666667,0.1639070548,0.1612060797,0.1525083471,0.1348735996,0.0539424330,0.1639070548,0.00000000
167880.000000,46.6333333333,0.1638807155,0.1611804897,0.1524851075,0.1348548309,0.0539396888,0.1638807155,0.00000000
167940.000000,46.6500000000,0.1638543953,0.1611549181,0.1524618845,0.1348360751,0.0539369476,0.1638543953,0.00000000
168000.000000,46.6666666667,0.1638280939,0.1611293647,0.1524386778,0.1348173322,0.0539342096,0.1638280939,0.00000000
168060.000000,46.6833333333,0.1638018115,0.1611038297,0.1524154876,0.1347986022,0.0539314748,0.1638018115,0.00000000
168120.000000,46.7000000000,0.1637755480,0.1610783130,0.1523923137,0.1347798850,0.0539287430,0.1637755480,0.00000000
168180.000000,46.7166666667,0.1637493034,0.1610528145,0.1523691562,0.1347611807,0.0539260144,0.1637493034,0.00000000
168240.000000,46.7333333333,0.1637230776,0.1610273342,0.1523460151,0.1347424893,0.0539232889,0.1637230776,0.00000000
168300.000000,46.7500000000,0.1636968706,0.1610018722,0.1523228902,0.1347238107,0.0539205665,0.1636968706,0.00000000
168360.000000,46.7666666667,0.1636706825,0.1609764284,0.1522997817,0.1347051449,0.0539178472,0.1636706825,0.00000000
168420.000000,46.7833333333,0.1636445131,0.1609510028,0.1522766895,0.1346864919,0.0539151311,0.1636445131,0.00000000
168480.000000,46.8000000000,0.1636183625,0.1609255953,0.1522536136,0.1346678517,0.0539124180,0.1636183625,0.00000000
168540.000000,46.8166666667,0.1635922307,0.1609002059,0.1522305539,0.1346492242,0.0539097080,0.1635922307,0.00000000
168600.000000,46.8333333333,0.1635661175,0.1608748347,0.1522075105,0.1346306095,0.0539070011,0.1635661175,0.00000000
168660.000000,46.8500000000,0.1635400231,0.1608494816,0.1521844833,0.1346120076,0.0539042973,0.1635400231,0.00000000
168720.000000,46.8666666667,0.1635139473,0.1608241465,0.1521614722,0.1345934184,0.0539015966,0.1635139473,0.00000000
168780.000000,46.8833333333,0.1634878902,0.1607988295,0.1521384774,0.1345748419,0.0538988989,0.1634878902,0.00000000
168840.000000,46.9000000000,0.1634618517,0.1607735305,0.1521154987,0.1345562781,0.0538962043,0.1634618517,0.00000000
168900.000000,46.9166666667,0.1634358318,0.1607482495,0.1520925362,0.1345377270,0.0538935128,0.1634358318,0.00000000
168960.000000,46.9333333333,0.1634098306,0.1607229866,0.1520695898,0.1345191885,0.0538908243,0.1634098306,0.00000000
169020.000000,46.9500000000,0.1633838479,0.1606977415,0.1520466595,0.1345006628,0.0538881389,0.1633838479,0.00000000
169080.000000,46.9666666667,0.1633578837,0.1606725145,0.1520237452,0.1344821496,0.0538854566,0.1633578837,0.00000000
169140.000000,46.9833333333,0.1633319381,0.1606473053,0.1520008471,0.1344636491,0.0538827772,0.1633319381,0.00000000
169200.000000,47.0000000000,0.1633060109,0.1606221141,0.1519779650,0.1344451612,0.0538801010,0.1633060109,0.00000000
169260.000000,47.0166666667,0.1632801023,0.1605969407,0.1519550989,0.1344266859,0.0538774277,0.1632801023,0.00000000
169320.000000,47.0333333333,0.1632542121,0.1605717852,0.1519322489,0.1344082232,0.0538747575,0.1632542121,0.00000000
169380.000000,47.0500000000,0.1632283403,0.1605466476,0.1519094148,0.1343897730,0.0538720904,0.1632283403,0.00000000
169440.000000,47.0666666667,0.1632024870,0.1605215278,0.1518865967,0.1343713354,0.0538694262,0.1632024870,0.00000000
169500.000000,47.0833333333,0.1631766520,0.1604964257,0.1518637946,0.1343529104,0.0538667651,0.1631766520,0.00000000
169560.000000,47.1000000000,0.1631508354,0.1604713415,0.1518410084,0.1343344979,0.0538641069,0.1631508354,0.00000000
169620.000000,47.1166666667,0.1631250372,0.1604462750,0.1518182382,0.1343160979,0.0538614518,0.1631250372,0.00000000
169680.000000,47.1333333333,0.1630992573,0.1604212263,0.1517954838,0.1342977104,0.0538587997,0.1630992573,0.00000000
169740.000000,47.1500000000,0.1630734958,0.1603961952,0.1517727453,0.1342793354,0.0538561506,0.1630734958,0.00000000
169800.000000,47.1666666667,0.1630477525,0.1603711819,0.1517500227,0.1342609728,0.0538535045,0.1630477525,0.00000000
169860.000000,47.1833333333,0.1630220275,0.1603461863,0.1517273160,0.1342426228,0.0538508613,0.1630220275,0.00000000
169920.000000,47.2000000000,0.1629963207,0.1603212083,0.1517046251,0.1342242851,0.0538482212,0.1629963207,0.00000000
169980.000000,47.2166666667,0.1629706321,0.1602962479,0.1516819500,0.1342059599,0.0538455840,0.1629706321,0.00000000
170040.000000,47.2333333333,0.1629449618,0.1602713052,0.1516592906,0.1341876471,0.0538429498,0.1629449618,0.00000000
170100.000000,47.2500000000,0.1629193096,0.1602463801,0.1516366471,0.1341693467,0.0538403186,0.1629193096,0.00000000
170160.000000,47.2666666667,0.1628936756,0.1602214725,0.1516140193,0.1341510588,0.0538376903,0.1628936756,0.00000000
170220.000000,47.2833333333,0.1628680598,0.1601965825,0.1515914073,0.1341327831,0.0538350650,0.1628680598,0.00000000
170280.000000,47.3000000000,0.1628424620,0.1601717100,0.1515688110,0.1341145199,0.0538324427,0.1628424620,0.00000000
170340.000000,47.3166666667,0.1628168824,0.1601468551,0.1515462304,0.1340962690,0.0538298233,0.1628168824,0.00000000
170400.000000,47.3333333333,0.1627913208,0.1601220176,0.1515236655,0.1340780304,0.0538272068,0.1627913208,0.00000000
170460.000000,47.3500000000,0.1627657774,0.1600971977,0.1515011162,0.1340598041,0.0538245933,0.1627657774,0.00000000
170520.000000,47.3666666667,0.1627402519,0.1600723951,0.1514785826,0.1340415902,0.0538219828,0.1627402519,0.00000000
170580.000000,47.3833333333,0.1627147444,0.1600476101,0.1514560646,0.1340233885,0.0538193752,0.1627147444,0.00000000
170640.000000,47.4000000000,0.1626892550,0.1600228424,0.1514335623,0.1340051992,0.0538167705,0.1626892550,0.00000000
170700.000000,47.4166666667,0.1626637835,0.1599980921,0.1514110755,0.1339870220,0.0538141687,0.1626637835,0.00000000
170760.000000,47.4333333333,0.1626383300,0.1599733592,0.1513886044,0.1339688572,0.0538115698,0.1626383300,0.00000000
170820.000000,47.4500000000,0.1626128944,0.1599486437,0.1513661488,0.1339507046,0.0538089739,0.1626128944,0.00000000
170880.000000,47.4666666667,0.1625874767,0.1599239455,0.1513437087,0.1339325642,0.0538063809,0.1625874767,0.00000000
170940.000000,47.4833333333,0.1625620770,0.1598992646,0.1513212842,0.1339144360,0.0538037907,0.1625620770,0.00000000
171000.000000,47.5000000000,0.1625366950,0.1598746010,0.1512988752,0.1338963200,0.0538012035,0.1625366950,0.00000000
171060.000000,47.5166666667,0.1625113310,0.1598499547,0.1512764816,0.1338782162,0.0537986192,0.1625113310,0.00000000
171120.000000,47.5333333333,0.1624859848,0.1598253256,0.1512541036,0.1338601245,0.0537960378,0.1624859848,0.00000000
171180.000000,47.5500000000,0.1624606563,0.1598007138,0.1512317410,0.1338420451,0.0537934592,0.1624606563,0.00000000
171240.000000,47.5666666667,0.1624353457,0.1597761192,0.1512093938,0.1338239777,0.0537908836,0.1624353457,0.00000000
171300.000000,47.5833333333,0.1624100529,0.1597515418,0.1511870621,0.1338059225,0.0537883108,0.1624100529,0.00000000
171360.000000,47.6000000000,0.1623847777,0.1597269815,0.1511647457,0.1337878794,0.0537857409,0.1623847777,0.00000000
171420.000000,47.6166666667,0.1623595204,0.1597024385,0.1511424448,0.1337698484,0.0537831739,0.1623595204,0.00000000
171480.000000,47.6333333333,0.1623342807,0.1596779125,0.1511201592,0.1337518295,0.0537806097,0.1623342807,0.00000000
171540.000000,47.6500000000,0.1623090587,0.1596534037,0.1510978890,0.1337338227,0.0537780484,0.1623090587,0.00000000
171600.000000,47.6666666667,0.1622838544,0.1596289120,0.1510756341,0.1337158280,0.0537754900,0.1622838544,0.00000000
171660.000000,47.6833333333,0.1622586677,0.1596044374,0.1510533945,0.1336978453,0.0537729344,0.1622586677,0.00000000
171720.000000,47.7000000000,0.1622334987,0.1595799798,0.1510311703,0.1336798746,0.0537703817,0.1622334987,0.00000000
171780.000000,47.7166666667,0.1622083472,0.1595555393,0.1510089613,0.1336619159,0.0537678318,0.1622083472,0.00000000
171840.000000,47.7333333333,0.1621832134,0.1595311158,0.1509867676,0.1336439693,0.0537652847,0.1621832134,0.00000000
171900.000000,47.7500000000,0.1621580971,0.1595067093,0.1509645891,0.1336260346,0.0537627405,0.1621580971,0.00000000
171960.000000,47.7666666667,0.1621329984,0.1594823197,0.1509424259,0.1336081120,0.0537601991,0.1621329984,0.00000000
172020.000000,47.7833333333,0.1621079172,0.1594579472,0.1509202778,0.1335902013,0.0537576606,0.1621079172,0.00000000
172080.000000,47.8000000000,0.1620828535,0.1594335916,0.1508981450,0.1335723025,0.0537551248,0.1620828535,0.00000000
172140.000000,47.8166666667,0.1620578073,0.1594092529,0.1508760274,0.1335544158,0.0537525919,0.1620578073,0.00000000
172200.000000,47.8333333333,0.1620327785,0.1593849311,0.1508539249,0.1335365409,0.0537500618,0.1620327785,0.00000000
172260.000000,47.8500000000,0.1620077672,0.1593606262,0.1508318375,0.1335186779,0.0537475345,0.1620077672,0.00000000
172320.000000,47.8666666667,0.1619827734,0.1593363382,0.1508097653,0.1335008269,0.0537450100,0.1619827734,0.00000000
172380.000000,47.8833333333,0.1619577969,0.1593120670,0.1507877082,0.1334829877,0.0537424883,0.1619577969,0.00000000
172440.000000,47.9000000000,0.1619328378,0.1592878126,0.1507656662,0.1334651605,0.0537399694,0.1619328378,0.00000000
172500.000000,47.9166666667,0.1619078961,0.1592635751,0.1507436393,0.1334473451,0.0537374533,0.1619078961,0.00000000
172560.000000,47.9333333333,0.1618829718,0.1592393543,0.1507216275,0.1334295415,0.0537349400,0.1618829718,0.00000000
172620.000000,47.9500000000,0.1618580648,0.1592151503,0.1506996306,0.1334117498,0.0537324295,0.1618580648,0.00000000
172680.000000,47.9666666667,0.1618331750,0.1591909631,0.1506776489,0.1333939699,0.0537299218,0.1618331750,0.00000000
172740.000000,47.9833333333,0.1618083026,0.1591667926,0.1506556821,0.1333762018,0.0537274168,0.1618083026,0.00000000
172800.000000,48.0000000000,0.1617834474,0.1591426389,0.1506337303,0.1333584455,0.0537249146,0.1617834474,0.00000000
172860.000000,48.0166666667,0.1617586095,0.1591185018,0.1506117935,0.1333407010,0.0537224152,0.1617586095,0.00000000
172920.000000,48.0333333333,0.1617337889,0.1590943814,0.1505898717,0.1333229683,0.0537199185,0.1617337889,0.00000000
172980.000000,48.0500000000,0.1617089854,0.1590702776,0.1505679648,0.1333052473,0.0537174246,0.1617089854,0.00000000
173040.000000,48.0666666667,0.1616841991,0.1590461905,0.1505460728,0.1332875381,0.0537149334,0.1616841991,0.00000000
173100.000000,48.0833333333,0.1616594300,0.1590221201,0.1505241957,0.1332698406,0.0537124450,0.1616594300,0.00000000
173160.000000,48.1000000000,0.1616346781,0.1589980662,0.1505023335,0.1332521549,0.0537099594,0.1616346781,0.00000000
173220.000000,48.1166666667,0.1616099433,0.1589740289,0.1504804863,0.1332344808,0.0537074765,0.1616099433,0.00000000
173280.000000,48.1333333333,0.1615852256,0.1589500082,0.1504586538,0.1332168185,0.0537049963,0.1615852256,0.00000000
173340.000000,48.1500000000,0.1615605249,0.1589260040,0.1504368362,0.1331991678,0.0537025189,0.1615605249,0.00000000
173400.000000,48.1666666667,0.1615358414,0.1589020163,0.1504150335,0.1331815288,0.0537000441,0.1615358414,0.00000000
173460.000000,48.1833333333,0.1615111749,0.1588780452,0.1503932455,0.1331639014,0.0536975722,0.1615111749,0.00000000
173520.000000,48.2000000000,0.1614865255,0.1588540905,0.1503714724,0.1331462857,0.0536951029,0.1614865255,0.00000000
173580.000000,48.2166666667,0.1614618931,0.1588301523,0.1503497140,0.1331286817,0.0536926363,0.1614618931,0.00000000
173640.000000,48.2333333333,0.1614372777,0.1588062306,0.1503279704,0.1331110892,0.0536901725,0.1614372777,0.00000000
173700.000000,48.2500000000,0.1614126792,0.1587823253,0.1503062415,0.1330935084,0.0536877114,0.1614126792,0.00000000
173760.000000,48.2666666667,0.1613880977,0.1587584364,0.1502845274,0.1330759392,0.0536852530,0.1613880977,0.00000000
173820.000000,48.2833333333,0.1613635332,0.1587345640,0.1502628279,0.1330583815,0.0536827972,0.1613635332,0.00000000
173880.000000,48.3000000000,0.1613389856,0.1587107079,0.1502411432,0.1330408354,0.0536803442,0.1613389856,0.00000000
173940.000000,48.3166666667,0.1613144548,0.1586868681,0.1502194731,0.1330233009,0.0536778939,0.1613144548,0.00000000
174000.000000,48.3333333333,0.1612899410,0.1586630447,0.1501978177,0.1330057779,0.0536754462,0.1612899410,0.00000000
174060.000000,48.3500000000,0.1612654440,0.1586392376,0.1501761770,0.1329882664,0.0536730013,0.1612654440,0.00000000
174120.000000,48.3666666667,0.1612409639,0.1586154469,0.1501545509,0.1329707665,0.0536705590,0.1612409639,0.00000000
174180.000000,48.3833333333,0.1612165006,0.1585916724,0.1501329394,0.1329532780,0.0536681194,0.1612165006,0.00000000
174240.000000,48.4000000000,0.1611920541,0.1585679142,0.1501113425,0.1329358011,0.0536656825,0.1611920541,0.00000000
174300.000000,48.4166666667,0.1611676244,0.1585441722,0.1500897601,0.1329183356,0.0536632482,0.1611676244,0.00000000
174360.000000,48.4333333333,0.1611432115,0.1585204465,0.1500681924,0.1329008816,0.0536608166,0.1611432115,0.00000000
174420.000000,48.4500000000,0.1611188153,0.1584967370,0.1500466392,0.1328834391,0.0536583877,0.1611188153,0.00000000
174480.000000,48.4666666667,0.1610944359,0.1584730437,0.1500251005,0.1328660080,0.0536559614,0.1610944359,0.00000000
174540.000000,48.4833333333,0.1610700732,0.1584493666,0.1500035763,0.1328485884,0.0536535378,0.1610700732,0.00000000
174600.000000,48.5000000000,0.1610457271,0.1584257056,0.1499820667,0.1328311801,0.0536511168,0.1610457271,0.00000000
174660.000000,48.5166666667,0.1610213978,0.1584020608,0.1499605715,0.1328137833,0.0536486985,0.1610213978,0.00000000
174720.000000,48.5333333333,0.1609970851,0.1583784321,0.1499390908,0.1327963979,0.0536462828,0.1609970851,0.00000000
174780.000000,48.5500000000,0.1609727890,0.1583548195,0.1499176246,0.1327790238,0.0536438697,0.1609727890,0.00000000
174840.000000,48.5666666667,0.1609485096,0.1583312230,0.1498961728,0.1327616611,0.0536414593,0.1609485096,0.00000000
174900.000000,48.5833333333,0.1609242467,0.1583076426,0.1498747354,0.1327443098,0.0536390515,0.1609242467,0.00000000
174960.000000,48.6000000000,0.1609000005,0.1582840782,0.1498533124,0.1327269698,0.0536366463,0.1609000005,0.00000000
175020.000000,48.6166666667,0.1608757708,0.1582605298,0.1498319038,0.1327096411,0.0536342438,0.1608757708,0.00000000
175080.000000,48.6333333333,0.1608515576,0.1582369975,0.1498105096,0.1326923238,0.0536318438,0.1608515576,0.00000000
175140.000000,48.6500000000,0.1608273610,0.1582134812,0.1497891297,0.1326750178,0.0536294465,0.1608273610,0.00000000
175200.000000,48.6666666667,0.1608031809,0.1581899808,0.1497677642,0.1326577231,0.0536270518,0.1608031809,0.00000000
175260.000000,48.6833333333,0.1607790173,0.1581664964,0.1497464130,0.1326404396,0.0536246597,0.1607790173,0.00000000
175320.000000,48.7000000000,0.1607548702,0.1581430280,0.1497250761,0.1326231674,0.0536222702,0.1607548702,0.00000000
175380.000000,48.7166666667,0.1607307395,0.1581195755,0.1497037535,0.1326059065,0.0536198833,0.1607307395,0.00000000
175440.000000,48.7333333333,0.1607066252,0.1580961389,0.1496824452,0.1325886569,0.0536174990,0.1607066252,0.00000000
175500.000000,48.7500000000,0.1606825274,0.1580727182,0.1496611512,0.1325714184,0.0536151172,0.1606825274,0.00000000
175560.000000,48.7666666667,0.1606584460,0.1580493134,0.1496398714,0.1325541912,0.0536127381,0.1606584460,0.00000000
175620.000000,48.7833333333,0.1606343809,0.1580259244,0.1496186058,0.1325369752,0.0536103615,0.1606343809,0.00000000
175680.000000,48.8000000000,0.1606103322,0.1580025513,0.1495973545,0.1325197705,0.0536079875,0.1606103322,0.00000000
175740.000000,48.8166666667,0.1605862999,0.1579791940,0.1495761173,0.1325025768,0.0536056161,0.1605862999,0.00000000
175800.000000,48.8333333333,0.1605622839,0.1579558525,0.1495548944,0.1324853944,0.0536032473,0.1605622839,0.00000000
175860.000000,48.8500000000,0.1605382842,0.1579325268,0.1495336856,0.1324682231,0.0536008810,0.1605382842,0.00000000
175920.000000,48.8666666667,0.1605143008,0.1579092168,0.1495124909,0.1324510630,0.0535985173,0.1605143008,0.00000000
175980.000000,48.8833333333,0.1604903336,0.1578859226,0.1494913104,0.1324339140,0.0535961561,0.1604903336,0.00000000
176040.000000,48.9000000000,0.1604663827,0.1578626442,0.1494701440,0.1324167762,0.0535937975,0.1604663827,0.00000000
176100.000000,48.9166666667,0.1604424481,0.1578393814,0.1494489918,0.1323996495,0.0535914415,0.1604424481,0.00000000
176160.000000,48.9333333333,0.1604185296,0.1578161344,0.1494278536,0.1323825338,0.0535890880,0.1604185296,0.00000000
176220.000000,48.9500000000,0.1603946274,0.1577929030,0.1494067295,0.1323654293,0.0535867370,0.1603946274,0.00000000
176280.000000,48.9666666667,0.1603707414,0.1577696874,0.1493856194,0.1323483358,0.0535843886,0.1603707414,0.00000000
176340.000000,48.9833333333,0.1603468715,0.1577464873,0.1493645234,0.1323312534,0.0535820427,0.1603468715,0.00000000
176400.000000,49.0000000000,0.1603230177,0.1577233029,0.1493434415,0.1323141821,0.0535796994,0.1603230177,0.00000000
176460.000000,49.0166666667,0.1602991801,0.1577001341,0.1493223735,0.1322971218,0.0535773586,0.1602991801,0.00000000
176520.000000,49.0333333333,0.1602753586,0.1576769809,0.1493013196,0.1322800725,0.0535750203,0.1602753586,0.00000000
